year,state_name,district_name,murder,clpbl_hmcrd_not_amt_murder,hit_and_run,acdnt_other_than_hit_and_run_,deaths_negl_rel_rail_acdnt,deaths_due_med_negnc,deaths_neg_civic_bodies,deaths_other_negnc,dowry_deaths,abetment_of_suicide,atmpt_cmmt_murder,atmpt_cmmt_clpb_hmcrd,atmpt_cmmt_suicide,miscarr_infant_foetic_aband,vlntrly_caus_simple_hurt,vlntrly_caus_dangers_weapons,vlntrly_caus_pub_srvnt_duty,hrt_endgrng_lf_safety,other_simple_hurt,vlntrly_caus_grvus_hurt,grvus_hrt_dangerous_wepn,acid_attack,atmpt_acid_attack,grvus_hrt_pub_srvnt_duty,grvus_hrt_lf_safety,other_grievous_hurt,wrngful_rest_cnfm,assault_on_women,sex_hrrsmt_work_office_prms,sex_hrrsmt_pub_trnsprt_sys,sex_hrrsmt_shelter_homes,sex_hrrsmt_other_places,intnt_disrbe,voyeurism,stalking,missing_child_kidnpd,other_kidnp_abduc,kidnp_abdctn_begging,kidnp_abdctn_murder,kidnapping_for_ransom,kidnp_abdctn_marrg,proc_minor_girls,import_girls_frgn_cntry,other_kidnp_abduc_sec_365_369,human_trafficking,exp_traf_person,sell_minors_prost,buy_minors_prost,rape,atmpt_rape,unnatural_offences,ofnc_agnst_state_sedition,ofnc_agnst_state_other,ofnc_agnst_pub_trnqul,rioting_communal_religious,rioting_sectarian,rioting_industrial,rioting_political,rioting_caste_conflict,rioting_agrarian,rioting_students,rioting_vigilants,rioting_money_dispute,rioting_water_dispute,rioting_land_property_dispute,rioting_family_disputes,rioting_enmity_rivalry,riot_elec_pwr_disp,riot_andolan_morcha,riot_polc_prsnl_gvt_srvnt,other_rioting,prmt_enmty_grps,impt_asrtns_prjudc_intgrtn,affray,auto_motor_vehicle_theft,other_thefts,day_time_burglary,night_burglary,extortion_and_blackmailing,robbery,atmpt_dacoity_robbery,dacoity,dacoity_with_murder,mkng_prprtn_assmbly_cmmttng_dcty,criminal_misappropriation,criminal_breach_of_trust,dsh_hon_rec_deal_stl_prop,counterfeit_coin,cntrfte_govt_stamp,cntrft_seal_mark,cntrft_curr_bank_notes,bank_frauds,atm_fraud,credit_debit_card_fraud,other_frauds,cheating,forgery,ofnc_elections,disbnc_ordr_prmlgtd_pblc_srvnt,harboring_offender,sale_food_drugs,rash_driving_pub_way,csng_hrt_rsh_nglgnt_drvng_pblc_wy,grvus_hrt_rsh_nglgnt_drvng,obstruction_pub_way,sale_obscene_books_objects,obscene_acts_songs_public_places,ofnc_religion,cheating_impersonation,ofnc_mischief,arson,criminal_trespass,crlty_husbnd_relatives,crcl_false_fake_news_rumours,criminal_intimidation,insult_modesty_women,other_ipc_crimes,total_crimes
2020,Gujarat,Junagadh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32.0
2020,Gujarat,Panch Mahals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,Gujarat,Rajkot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2020,Gujarat,Surat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2020,Gujarat,Vadodara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2020,Haryana,Ambala,31,2,0,211,0,0,0,9,6,23,44,0,3,2,23,78,36,0,0,57,6,0,0.0,0,0,0,0,17,0,0,0,31,2,1,5,0,0,0,0,2,47,22,0,38,0,1,1,0,49,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,15,386,152,36,294,8,22,0,5,0,0,0,200,14,0,0,0,4,5,0,0,21,79,6,1,227,0,0,1,135,76,10,0,2,5,0,1,11,73,258,0,99,4,1635,4535.0
2020,Haryana,Bhiwani,37,1,0,150,0,0,0,4,14,31,35,0,2,3,150,51,31,0,0,69,0,1,0.0,0,0,0,0,18,0,0,0,103,17,3,23,0,0,0,1,1,27,12,0,26,0,0,0,0,43,11,2,0,0,0,0,0,0,0,0,0,0,0.0,2,0,3,159,103,0,0,0,0,1,0,14,370,190,31,246,8,49,0,7,0,1,0,28,1,0,0,0,0,205,50,5,100,0,0,0,18,0,0,20,254,9,4,0,20,5,0,6,26,83,178,0,166,4,684,3916.0
2020,Haryana,Faridabad,62,7,0,200,0,0,0,20,19,43,89,0,2,8,309,102,0,0,0,160,7,0,0.0,0,0,0,979,9,0,0,0,43,23,2,39,0,93,0,0,2,41,118,0,36,0,0,0,0,131,15,5,0,0,0,0,0,0,0,0,0,0,0.0,0,0,38,22,18,0,0,0,175,3,0,647,1931,495,46,421,25,24,6,7,1,3,1,196,11,0,0,0,1,0,24,0,0,195,124,0,432,0,0,38,210,77,59,0,4,6,2,3,14,70,401,0,309,10,700,9313.0
2020,Haryana,Fatehabad,32,0,13,69,0,1,0,4,8,21,25,0,0,0,47,84,32,0,3,29,4,0,0.0,0,0,0,309,4,0,0,0,29,6,0,11,0,0,0,1,1,2,29,0,24,0,0,0,0,29,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,3,0,0,9,274,72,38,217,12,17,4,8,0,2,0,12,6,0,0,0,0,0,6,27,15,22,19,0,356,0,0,0,91,18,0,0,6,2,0,1,14,130,64,0,262,8,156,2690.0
2020,Haryana,Ambala,15,0,0,4,0,0,0,0,1,27,5,0,0,3,5,2,16,3,0,10,1,0,0.0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,29,40,269,0,2,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,5,0,0,11,1,1,2,0,2,0,0,0,0,0,0,0,13,0,53,545.0
2020,Haryana,Gurugram,85,4,274,73,0,2,0,17,26,59,63,2,6,13,54,27,73,4,4,79,3,2,0.0,0,7,0,953,70,10,2,0,49,24,7,57,14,3,0,3,1,42,72,0,32,0,0,0,0,173,15,1,1,0,0,0,0,1,0,0,34,3,0.0,11,1,6,24,49,0,0,0,77,4,0,440,2778,1059,96,243,41,56,0,13,0,0,0,108,17,0,0,0,1,0,82,30,88,760,4,0,897,0,0,77,337,112,156,0,14,1,2,8,13,99,291,0,384,44,1250,12117.0
2020,Haryana,Hisar,68,3,0,132,0,2,6,0,7,32,35,0,1,3,11,100,48,2,8,97,7,0,0.0,0,0,0,516,19,3,1,0,73,38,2,22,0,1,0,0,2,14,43,0,18,0,0,0,0,67,3,3,0,0,0,0,0,0,0,0,0,2,0.0,4,0,11,16,0,0,0,0,15,3,0,19,635,187,83,318,22,40,2,9,0,1,0,98,9,0,0,0,0,0,20,9,69,53,2,0,141,0,3,11,176,38,3,0,27,0,0,6,18,202,191,0,414,8,1098,5350.0
2020,Haryana,Jhajjar,51,3,0,212,0,0,0,6,13,29,60,11,0,2,61,61,33,0,4,44,2,0,0.0,0,3,0,0,33,0,0,0,25,32,3,12,0,0,0,1,2,55,0,0,46,0,0,0,0,31,4,5,0,0,0,0,0,0,0,0,0,0,0.0,5,0,19,9,17,0,0,0,32,2,0,20,386,159,40,259,13,71,2,8,0,1,0,10,9,0,0,0,0,0,10,0,0,50,31,0,431,0,0,21,198,27,2,0,10,1,0,0,8,78,177,0,165,9,544,3668.0
2020,Haryana,Jind,59,0,0,168,0,0,0,4,6,23,29,0,8,0,203,72,19,0,7,25,1,0,0.0,0,0,0,0,4,0,0,0,21,17,0,21,0,7,0,0,0,35,31,0,8,0,0,0,0,43,8,4,0,0,0,0,0,0,0,0,0,0,0.0,1,1,1,0,0,0,2,0,0,0,0,12,528,138,53,369,8,43,1,7,0,0,0,12,5,0,0,0,1,122,48,3,0,77,24,0,233,0,0,7,140,13,2,0,2,1,0,1,12,122,138,6,91,2,722,3771.0
2020,Haryana,Kaithal,44,0,0,130,0,0,0,9,8,17,30,1,0,2,0,102,36,3,2,52,1,1,0.0,0,0,0,238,36,0,0,0,27,4,1,12,0,0,0,0,0,110,44,0,59,0,0,0,0,21,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,11,497,132,28,261,7,23,0,8,0,1,0,129,12,0,0,0,1,0,9,0,0,78,17,0,54,0,0,5,145,18,3,0,1,7,0,0,8,92,173,16,19,8,251,3008.0
2020,Haryana,Karnal,70,0,58,255,0,1,0,11,9,24,49,0,4,5,0,230,43,0,3,72,14,0,0.0,0,1,0,819,64,0,0,0,19,14,1,34,0,0,0,0,0,50,84,0,31,1,0,0,0,97,23,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8,743,431,30,395,17,19,0,3,0,0,0,9,8,0,0,0,0,0,11,5,62,407,35,0,131,0,0,19,240,71,5,0,13,5,1,0,13,153,252,0,283,7,260,5722.0
2020,Haryana,Kurukshetra,33,1,26,192,0,0,0,3,7,23,35,9,2,0,47,71,45,0,7,75,25,0,0.0,0,0,0,0,41,0,0,0,35,11,1,28,0,0,0,2,0,84,0,0,53,0,3,0,0,51,20,3,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,0,8,536,329,38,266,10,4,0,7,0,0,0,229,1,0,0,0,1,0,40,60,107,0,25,0,96,0,0,15,200,85,0,0,1,6,0,2,12,71,285,0,166,8,642,4187.0
2020,Haryana,Mahendragarh,40,1,0,172,0,0,0,7,9,20,22,0,0,1,0,36,40,0,0,93,0,0,0.0,0,3,0,37,14,0,0,0,22,50,3,20,0,2,0,0,3,19,14,0,16,0,0,0,0,32,10,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,144,1,0,12,192,132,15,105,16,6,1,1,0,0,0,59,2,0,0,0,1,0,2,0,0,74,22,0,87,0,0,3,202,0,0,0,19,3,0,30,19,55,46,0,118,2,553,2609.0
2020,Haryana,Nuh,34,3,0,187,0,0,0,5,20,8,26,0,1,11,5,4,59,3,4,35,0,0,0.0,0,0,0,0,17,0,0,0,33,17,1,3,0,0,0,1,0,17,20,0,38,0,0,0,0,63,4,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,83,74,172,0,0,0,4,7,0,17,510,103,1,101,7,9,0,5,0,0,0,24,64,0,0,0,0,0,0,0,0,40,22,0,40,0,0,2,351,3,2,0,7,6,0,0,1,9,54,0,2,0,607,2948.0
2020,Haryana,Palwal,57,0,32,177,0,0,0,17,16,17,45,0,2,2,17,45,61,1,7,42,2,0,0.0,0,5,0,0,3,0,0,10,12,21,0,7,0,0,0,1,2,24,32,0,19,0,0,0,0,32,3,0,0,0,0,51,0,65,0,48,0,62,0.0,38,0,35,41,0,0,0,0,12,1,1,21,700,113,14,159,8,3,3,15,0,2,0,23,40,0,0,0,1,0,30,0,61,0,21,0,166,1,0,15,252,22,3,0,6,1,0,3,5,40,106,0,7,3,654,3563.0
2020,Haryana,Panchkula,11,3,0,72,0,0,0,3,3,7,20,0,1,1,25,13,18,104,0,30,2,0,0.0,0,0,0,0,21,0,0,0,12,1,0,13,0,0,0,0,0,29,0,0,28,2,0,0,0,36,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,57,0,0,63,192,113,26,105,3,5,0,4,0,0,0,7,0,0,0,0,0,0,0,0,38,132,0,0,69,0,0,0,0,0,1,0,1,0,0,0,5,33,95,2,56,0,614,2081.0
2020,Haryana,Panipat,77,10,0,256,0,0,0,18,12,33,39,0,7,11,271,123,33,1,4,41,8,1,0.0,0,3,0,0,47,0,0,0,21,16,1,23,0,3,0,0,3,107,32,0,170,0,0,0,0,67,14,4,0,0,0,0,0,0,0,0,0,0,0.0,0,0,143,38,11,0,0,0,0,2,0,37,799,198,28,338,18,1,7,0,0,0,0,39,6,0,0,0,1,0,14,5,0,273,31,2,118,0,0,21,177,39,2,0,4,5,0,1,10,65,261,0,28,9,1449,5636.0
2020,Haryana,Rewari,41,0,0,198,0,0,0,12,12,30,48,0,0,4,51,39,27,0,1,45,0,0,0.0,0,0,0,0,28,0,0,0,42,10,2,23,0,7,0,0,1,20,28,0,22,0,0,0,0,54,10,3,0,0,0,0,0,0,0,0,0,0,0.0,5,2,12,7,0,0,0,0,127,0,0,12,422,289,26,199,13,7,0,5,0,0,0,146,2,0,0,0,0,0,0,0,0,92,5,0,93,0,0,5,243,61,2,0,16,4,0,7,15,68,204,0,251,16,859,3973.0
2020,Haryana,Rohtak,76,2,0,199,0,0,0,10,14,39,93,1,2,10,0,84,36,0,2,24,2,0,0.0,0,0,0,0,42,6,17,25,59,15,0,21,0,0,0,0,1,42,46,0,113,2,0,0,0,70,13,3,0,0,0,0,0,0,0,0,0,0,0.0,31,3,38,92,15,1,0,0,87,0,0,24,779,470,87,408,21,67,8,8,0,0,0,25,11,0,0,0,0,125,33,18,195,131,1,1,177,0,0,35,232,2,0,0,10,2,0,3,17,113,245,1,446,5,828,5864.0
2020,Haryana,Sirsa,37,1,0,121,0,0,0,6,5,19,47,1,4,5,0,161,32,10,0,57,0,0,0.0,0,0,0,667,5,0,0,0,61,10,0,6,0,0,0,0,0,38,63,0,17,1,0,0,0,66,10,3,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,17,3,0,26,379,126,68,342,9,41,0,10,0,1,0,16,3,0,0,0,4,0,0,0,0,134,18,0,370,0,1,0,124,36,1,0,21,4,0,2,12,157,153,0,71,9,180,3792.0
2020,Haryana,Sonipat,111,8,47,254,0,1,0,13,21,34,75,1,2,1,86,120,46,8,4,41,2,1,0.0,0,0,0,491,52,0,0,0,45,20,0,19,0,1,0,2,0,37,78,0,140,1,0,0,0,80,15,9,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,6,0,0,40,761,238,29,278,13,106,4,9,0,1,0,43,6,0,0,0,0,48,60,45,0,93,0,1,323,0,0,32,255,24,2,0,15,0,0,0,15,138,241,0,413,8,505,5618.0
2020,Haryana,Yamunanagar,36,2,0,185,0,0,0,11,9,26,43,25,3,0,0,63,35,2,4,113,16,0,0.0,0,1,0,476,48,0,0,0,30,18,0,22,70,0,0,3,1,101,0,0,18,1,0,0,0,102,22,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,2,557,464,52,503,10,4,0,6,0,0,0,40,12,0,0,0,1,25,6,0,23,112,0,0,39,0,0,7,134,81,10,0,4,4,0,1,9,91,243,0,152,9,376,4466.0
2020,Haryana,Charki Dadri,19,1,11,56,0,0,0,2,3,12,26,0,0,1,33,14,15,0,0,29,3,0,0.0,0,0,0,143,7,0,0,0,7,8,0,2,0,0,0,1,0,3,9,0,6,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,12,14,0,0,0,0,18,0,0,6,65,49,12,91,7,9,0,1,0,0,0,11,6,0,0,0,1,8,3,0,3,10,3,0,76,0,0,1,51,22,6,0,6,2,0,1,7,27,22,0,47,9,65,1103.0
2020,Haryana,Hisar,17,0,83,0,0,0,0,2,3,12,19,0,0,1,5,38,19,1,2,75,6,0,0.0,0,0,0,209,4,0,0,0,17,11,0,8,0,0,0,0,1,11,10,0,9,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,38,2,0,8,176,113,10,146,8,28,2,4,0,0,0,6,19,0,0,0,0,47,7,3,1,37,0,0,184,0,0,5,79,17,1,0,6,3,0,4,6,40,41,0,46,1,109,1782.0
2020,Himachal Pradesh,Solan,8,0,19,26,0,0,0,6,1,5,4,0,0,1,77,14,2,8,0,11,0,0,0.0,0,0,0,2,7,2,0,0,6,5,1,3,0,16,0,0,0,3,1,0,1,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0.0,5,0,0,3,15,0,1,0,6,2,0,1,36,18,10,19,2,0,0,2,0,0,0,12,1,0,0,0,0,0,2,6,29,7,7,0,183,0,0,3,96,5,20,0,0,3,0,0,1,38,14,0,8,1,19,823.0
2020,Himachal Pradesh,Bilaspur,4,1,2,15,0,0,0,0,0,5,9,0,0,0,358,9,8,12,1,37,0,0,0.0,0,0,0,0,21,0,0,0,14,4,1,7,19,0,0,0,0,3,0,0,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,25,0,1,0,0,0,0,0,0,1,9,8,4,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,7,0,114,0,0,13,90,3,43,0,0,0,0,4,4,129,16,0,52,13,126,1244.0
2020,Himachal Pradesh,Chamba,8,0,0,47,0,0,0,3,0,3,6,0,0,0,198,9,18,3,0,35,0,0,0.0,0,0,0,0,11,0,0,0,13,3,0,12,0,0,0,1,0,16,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,3,1,0,0,0,0.0,1,0,10,0,18,0,0,0,0,5,0,1,3,4,2,14,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,29,1,2,127,0,0,4,42,5,29,0,0,4,0,1,10,84,8,0,10,5,6,843.0
2020,Himachal Pradesh,Shimla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29.0
2020,Himachal Pradesh,Shimla,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10.0
2020,Himachal Pradesh,Hamirpur,4,1,4,20,0,0,0,0,0,7,2,0,1,0,316,17,3,5,0,48,0,0,0.0,0,0,0,0,0,19,0,0,10,3,0,6,3,0,0,0,0,11,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,21,0,0,0,0,0,0,0,0,0,3,8,2,9,0,0,0,0,0,0,0,3,1,0,0,0,0,5,5,0,7,0,2,0,55,0,0,6,72,10,38,0,1,2,0,2,4,84,15,5,4,11,0,862.0
2020,Himachal Pradesh,Kangra,14,2,24,82,0,0,0,5,0,17,9,0,5,2,503,78,17,10,0,124,0,0,0.0,0,0,0,28,41,23,0,0,2,5,1,21,0,6,0,0,0,42,0,0,1,0,0,0,0,47,0,2,0,0,4,0,0,0,0,0,0,1,0.0,7,0,19,3,18,0,1,0,9,0,0,0,14,29,20,32,0,4,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,56,11,1,303,0,0,9,122,124,511,0,2,4,0,2,7,206,46,9,18,11,36,2759.0
2020,Himachal Pradesh,Kinnaur,6,0,0,19,0,0,0,2,0,1,0,0,0,0,40,0,2,1,0,10,0,0,0.0,0,0,0,0,3,0,0,0,1,0,0,2,0,4,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2,2,1,0,2,0,2,0,0,2,1,5,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,3,0,42,0,0,0,7,5,66,0,1,0,0,1,3,9,2,0,2,1,4,272.0
2020,Himachal Pradesh,Kullu,6,3,0,0,0,0,0,3,0,3,8,0,0,1,197,9,14,6,0,18,0,0,0.0,0,0,0,0,22,16,0,0,0,1,0,6,0,28,0,0,2,0,0,0,1,0,0,0,0,31,0,1,0,0,2,0,0,0,5,0,0,1,0.0,0,0,1,0,21,2,0,0,0,1,0,1,11,11,0,9,0,0,0,0,0,0,0,7,0,0,0,0,0,8,3,4,0,28,2,0,4,0,0,0,132,28,66,0,0,3,0,4,5,102,15,0,12,6,24,894.0
2020,Himachal Pradesh,Mandi,11,1,0,52,0,0,0,2,0,11,9,0,1,0,986,14,22,22,0,50,0,0,0.0,0,0,0,0,68,0,0,0,0,1,3,15,0,11,0,0,0,59,0,0,0,0,0,0,0,41,1,3,0,0,2,0,0,0,0,0,0,0,0.0,0,0,35,0,28,0,0,0,0,0,0,0,10,20,8,21,1,1,0,0,0,0,0,4,1,0,0,0,0,0,1,0,44,0,0,0,225,0,0,0,0,225,68,0,0,0,0,0,15,227,62,10,37,14,34,2476.0
2020,Himachal Pradesh,Shimla,9,1,0,99,0,0,0,3,0,14,12,1,2,0,338,26,20,8,0,26,1,0,0.0,0,0,0,0,24,8,0,0,2,2,1,31,0,19,0,0,0,47,0,0,0,0,0,0,0,54,0,2,1,0,25,0,0,0,0,0,0,0,0.0,0,0,7,20,0,0,0,0,11,0,0,2,18,47,15,46,1,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,94,6,0,175,0,0,35,256,10,194,0,1,3,0,3,13,153,32,4,27,18,44,2024.0
2020,Himachal Pradesh,Sirmaur,6,0,13,35,0,0,0,4,0,5,3,0,2,0,0,10,0,5,0,28,0,0,0.0,14,0,0,171,12,0,0,0,18,3,1,7,0,15,0,0,0,3,0,0,0,0,0,0,0,44,0,4,0,0,1,0,0,0,0,0,0,0,0.0,0,0,21,8,18,0,0,0,0,0,0,0,13,16,1,18,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,18,0,0,120,0,0,155,0,0,38,0,0,0,0,4,4,72,15,2,1,2,1,938.0
2020,Himachal Pradesh,Solan,7,0,0,23,0,0,0,3,0,3,5,0,0,0,0,4,8,14,0,25,0,0,0.0,0,0,0,112,7,1,0,0,4,2,2,8,17,0,0,0,0,0,0,0,3,0,0,0,0,16,2,0,0,0,3,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,2,0,4,0,0,1,16,14,3,13,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,14,6,0,169,0,0,0,95,0,29,0,0,2,0,4,0,52,9,0,38,3,15,770.0
2020,Himachal Pradesh,Una,7,1,0,56,0,0,0,5,0,12,3,0,0,1,0,36,13,6,0,49,0,0,0.0,0,0,0,123,16,3,1,0,1,1,1,3,0,4,0,0,0,5,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,4,5,0,0,4,0.0,0,0,15,10,0,0,0,0,8,0,0,0,10,19,0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,36,0,0,0,0,128,55,0,0,0,0,2,2,60,25,0,15,3,0,809.0
2020,Jharkhand,Bokaro,56,0,169,68,0,0,0,0,19,0,234,0,15,0,185,130,0,0,171,145,32,0,0.0,0,0,125,0,14,0,0,0,0,0,0,11,0,96,0,0,0,96,0,0,32,1,0,0,0,70,49,0,0,0,24,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,321,90,15,75,22,23,5,8,0,3,0,132,25,0,0,0,0,0,0,0,0,43,0,0,0,0,0,25,5,0,0,0,0,0,0,0,25,0,61,0,0,0,204,2824.0
2020,Jharkhand,West Singhbhum,102,1,28,92,0,1,0,1,2,4,56,0,0,0,69,9,0,0,0,22,0,0,0.0,0,0,0,0,12,0,0,0,10,5,2,1,0,2,0,6,2,10,0,0,2,3,3,0,0,47,1,0,0,56,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,14,0,0,0,58,107,0,17,12,10,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,29,9,0,85,0,0,0,10,45,0,0,0,4,0,0,0,1,17,0,0,0,73,1046.0
2020,Jharkhand,Chatra,56,0,42,35,0,0,0,0,13,0,0,0,0,0,623,0,0,0,0,305,0,0,0.0,0,0,0,0,20,0,0,0,4,0,0,0,0,0,0,0,1,35,0,0,2,0,0,0,0,30,19,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,230,0,0,0,108,123,0,35,30,36,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,50,8,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,6,0,0,0,119,2000.0
2020,Jharkhand,Deoghar,50,4,102,0,0,0,0,2,22,0,277,0,0,0,43,23,0,0,0,84,5,1,1.0,11,0,0,0,169,0,0,0,22,178,0,0,0,10,0,4,3,16,36,0,1,1,1,1,0,44,19,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,186,3,0,0,289,310,0,110,126,28,0,4,0,1,0,37,33,0,0,0,2,0,0,0,7,62,30,0,8,0,0,22,15,40,0,0,0,0,0,0,6,0,53,0,0,0,582,3087.0
2020,Jharkhand,Dhanbad,76,5,0,178,0,0,0,0,22,12,62,0,0,5,463,11,0,0,5,7,6,0,0.0,10,0,22,93,93,6,8,0,6,0,0,0,0,26,0,8,2,36,26,0,0,0,0,0,0,76,8,0,0,0,8,3,0,54,7,0,0,7,0.0,5,9,41,24,0,0,0,0,36,0,0,0,779,441,20,203,78,48,0,19,0,0,0,119,218,0,0,0,0,7,24,5,21,33,81,10,77,0,0,14,40,111,0,0,0,0,0,0,4,0,74,0,97,0,1044,5033.0
